x	y	z
2.8422997	-0.541724682	1.800302505
3.060670137	-1.806394815	1.675914764
3.142979383	-1.805706263	1.647211075
3.087105751	-1.911821365	1.662921906
2.718883753	-0.403572559	1.707445145
2.176463366	-0.558667183	5.186425209
2.363195181	-0.265473366	4.522387505
2.063483238	-0.251248837	5.187397003
2.676058292	-0.542291403	1.724208832
2.355723619	-0.244487047	4.585536003
2.297503471	-0.287619352	4.59515667
2.958990335	-0.420081854	1.645809174
3.022344589	-0.428141356	1.615818024
2.063047647	-0.401930571	4.49015522
2.0337708	-0.549217224	4.695351601
2.055417061	-0.536826134	4.701361656
2.246982098	-0.301849127	4.599581718
2.265461683	-0.330782652	4.590786934
2.227341413	-0.344269276	4.598719597
2.046447277	-0.670880675	5.373761177
2.519595623	-0.270110369	5.157867432
2.475592375	-0.303343296	5.172930717
2.461796522	-0.344730854	5.161720276
2.444094896	-0.336589813	5.181173325
2.087235689	-0.649961948	5.355433464
2.070543528	-0.65968585	5.363456726
2.535258532	-0.255937576	5.131842613
2.298429728	-0.18936801	4.59922123
2.298547745	-0.246312618	4.599011421
2.483328342	-0.224629641	5.067269325
2.214862108	-0.244643688	4.598599434
2.134126663	-0.212603807	4.600140572
2.179286003	-0.199765205	4.596272469
2.135885477	-0.236101389	4.40421772
2.482453108	-0.33164978	5.151313782
2.48204875	-0.33894968	5.138381004
2.099456549	-0.200707436	4.946562767
2.024360657	-0.20452857	4.979759216
2.572662592	-0.176421165	5.175764084
2.371137142	-0.190582514	4.595351219
2.405313969	-0.201305151	4.577406883
2.541059494	-0.239782333	5.163842201
2.556411028	-0.236003876	5.151627541
2.546470404	-0.249789238	5.14862442
2.496701002	-0.307101965	5.139961243
2.491072178	-0.276304722	5.103057861
2.886548758	-0.41855216	1.736387253
2.275855064	-0.249236345	4.45994091
3.458091736	-0.614688993	1.579555511
3.500959635	-0.633298278	1.5297966
3.475394487	-0.658950448	1.567268372
2.403121948	-0.409981012	5.128744125
2.404097557	-0.310311556	5.067000389
2.402467966	-0.380135536	5.100651741
2.451369762	-0.350513458	5.118786812
2.441028595	-0.383132219	5.138513565
2.45095849	-0.368777275	5.152345657
2.467447519	-0.35548377	5.14221859
2.079018593	-0.28708005	4.397828102
2.019406319	-0.295306444	4.361430168
2.042819977	-0.160367489	5.726622581
2.050426245	-0.178071737	5.694921494
2.174677849	-0.419217587	4.524313927
2.456738472	-0.35209465	5.817060471
2.943894386	-0.737152576	1.7955513
2.910930634	-0.733614087	1.802629471
1.823943615	-0.559817314	6.082228661
2.216342211	-0.245964766	4.436593056
2.658265591	-0.173795223	5.772894859
2.329995394	-0.24830246	4.486128807
2.296638727	-0.354674578	4.544766426
2.278219223	-0.385042906	4.534695625
2.220380783	-0.406326056	4.519806862
2.260578871	-0.390242815	4.520005226
2.203225374	-0.437702894	4.562478065
3.066590309	-1.070146322	1.719320297
3.06750083	-1.035365701	1.727962494
2.249550819	-0.412529945	4.543334007
3.080656052	-0.9551301	1.736379623
3.066350937	-0.92252028	1.745010376
3.098668814	-0.932572365	1.732055664
2.993123293	-1.187252283	1.731203079
3.029860973	-1.173272014	1.721193314
3.008082628	-1.18609333	1.7278862
3.152186394	-0.980711818	1.68324852
3.133783817	-0.949671507	1.687980652
3.168138742	-0.943149209	1.679138184
3.058528185	-1.097621322	1.717885971
2.920638561	-1.246610403	1.760717392
3.053750515	-1.060411692	1.726163864
3.047759533	-1.078050852	1.725149155
3.038472891	-1.055968285	1.736646652
3.085019588	-1.083958745	1.711229324
3.109448671	-1.074766874	1.70565033
1.987334013	-0.193777561	5.110495567
3.260858059	-1.305354953	1.63366127
2.268520832	-0.386873245	4.553616524
3.262996674	-1.120685577	1.642295837
2.297010899	-0.33498764	4.513504982
2.253576279	-0.296765566	4.471365929
2.22998786	-0.357376575	4.489998817
2.945466518	-0.431671143	1.752040863
2.926580429	-0.45340085	1.795570374
2.902112246	-0.433099747	1.784198761
1.981879354	-0.263517618	5.134558678
1.955576062	-0.290413618	5.113646507
1.972480893	-0.245401382	5.115672112
1.909994602	-0.49059701	6.005239487
1.896444082	-0.326960564	5.033452034
1.936927915	-0.498667955	6.032722473
1.911774397	-0.338008404	5.079174995
2.734816551	-0.403337002	1.589633942
2.762365341	-0.407116175	1.539020538
1.998194575	-0.518633127	6.016773224
1.8742764	-0.521606922	6.046704292
1.857103229	-0.532406569	6.059731483
1.83387208	-0.551401854	6.058579445
2.003125906	-0.444133997	5.967262268
1.894529581	-0.337415934	5.062327385
1.99628973	-0.179326534	5.080307007
2.035408735	-0.366767883	5.265309334
1.975329399	-0.472918272	6.000349998
1.892328978	-0.357316017	5.063486099
1.927887559	-0.315209389	5.09260273
1.913431406	-0.314464808	5.070076942
1.974164605	-0.225015163	5.086023331
1.907149553	-0.586964607	5.948823929
2.366580009	-0.201730251	3.900690079
1.896310806	-0.338299274	4.959295273
1.887294054	-0.336818933	4.993144035
2.042420626	-0.405576468	5.90555954
2.056676626	-0.514187336	5.761256218
2.113877058	-0.409271479	5.901662827
2.041181564	-0.490624428	5.770038605
2.040945053	-0.417102575	5.87055397
2.05367732	-0.201042891	4.961975098
2.26592207	-0.332712173	3.891681671
2.308858871	-0.267323494	3.876895905
2.851464272	-0.425300598	1.774597168
2.877576113	-0.444588184	1.796991348
2.807374477	-0.494182825	1.785057068
2.806741476	-0.443451643	1.780078888
2.846561909	-0.465277195	1.795171738
1.919202447	-0.717066646	6.131206512
2.612713814	-0.583560228	1.695663452
2.571794033	-0.568821669	1.675970078
2.60385561	-0.543225527	1.689474106
3.040147781	-0.784664869	1.747045517
3.042047024	-0.831645727	1.747486115
3.024998665	-0.801627994	1.753286362
3.049889565	-0.805758357	1.741075516
2.067508459	-0.559714317	5.998092651
2.852229834	-0.813212156	1.800731659
1.887675405	-0.630704284	6.118844986
2.905591249	-0.595104098	1.808517456
2.922740936	-0.667961359	1.801912308
2.936342478	-0.690456748	1.798519135
2.864842653	-0.604582429	1.810279846
1.975875854	-0.23287344	5.041888237
2.43082571	-0.280560493	5.821475029
2.488502741	-0.284218788	5.821891785
2.467364788	-0.320712328	5.81938076
2.856802702	-0.685183764	1.803684235
2.882115126	-0.643770933	1.810554504
2.904058456	-0.688907743	1.805114746
2.005773783	-0.369042397	4.734622002
2.015974045	-0.352082968	4.720520973
2.795023203	-0.789717555	1.791675568
2.805575609	-0.737536788	1.79205513
1.955845833	-0.258565187	5.076656342
1.938444853	-0.287528753	5.087819099
1.935948133	-0.285892725	5.043310165
2.392380714	-0.184665203	5.824941635
2.4618783	-0.231966496	5.824835777
2.382080317	-0.236198664	5.821946144
2.485131025	-0.372818232	1.624849319
2.330462694	-0.207832813	3.962398529
1.875211477	-0.38449192	5.044308662
2.491060734	-0.24433589	5.703214645
1.965406179	-0.575683117	6.060339928
1.930218697	-0.536264658	6.056760788
2.452123404	-0.320360422	5.711733818
2.288391352	-0.212595701	3.968805313
2.36369729	-0.29076457	5.81955719
2.428252697	-0.320048094	5.819012642
2.802903891	-0.681091785	1.785842896
2.028668642	-0.449491739	5.965292931
2.033506393	-0.419461966	5.938881874
2.000501394	-0.52684021	5.865477562
1.829026222	-0.573542118	6.031537056
2.8043015	-0.409343719	1.714992523
2.711710453	-0.399034262	1.651754379
2.719230175	-0.596123219	1.743202209
1.907902002	-0.401305199	5.010802269
2.783486128	-0.718382597	1.781949997
2.786294937	-0.751509905	1.786848068
2.764969826	-0.770742655	1.781925201
1.846415043	-0.542348385	6.07857132
1.875251174	-0.549500227	6.081906319
1.833775163	-0.562595606	6.101967812
1.920044422	-0.331789732	4.927330971
1.968063235	-0.771931887	6.096234322
2.017682552	-0.480987787	5.734210014
2.450382471	-0.396781921	5.811063766
2.665247202	-0.395098448	1.67937088
1.889785409	-0.780738354	6.165431976
2.627350092	-0.391928196	1.680030823
2.664783478	-0.405786991	1.712604523
2.413157463	-0.44544673	5.808141708
1.836102009	-0.445578337	4.955364227
1.929387927	-0.791308522	6.134928703
2.420000553	-0.359014511	5.81713295
1.917288899	-0.368311882	5.064167976
1.938699841	-0.394112349	5.02726841
2.001307726	-0.747682691	6.062703133
2.647168398	-0.413800478	1.717838287
2.615844011	-0.399919748	1.695184708
1.95798099	-0.272288561	4.993893623
1.922052264	-0.310959101	4.983462334
2.017243624	-0.598730803	6.043134689
3.239115953	-0.921095252	1.658462524
3.308681488	-0.995444536	1.632850647
3.212119102	-0.985769629	1.66567421
3.322558641	-1.100995183	1.621732712
3.377027273	-1.182782054	1.593523026
2.374955177	-0.47103405	5.808684349
1.957295179	-0.746324658	6.113402367
1.979177237	-0.712322474	6.092642784
1.979404092	-0.743186355	6.093995094
2.910541773	-1.134830713	1.783081055
2.375874758	-0.451120377	5.818983078
2.908623457	-1.238444209	1.766220093
2.90750885	-1.212554574	1.771951675
2.950206995	-1.207656384	1.751495361
2.959340811	-1.232314587	1.742351532
2.931533575	-1.227891326	1.759155273
3.139403343	-1.198331475	1.684972763
3.014423132	-1.204661489	1.724739075
3.059619427	-1.254256487	1.708637238
2.99409771	-1.225383043	1.728933334
2.842851162	-0.989958525	1.805484772
2.010126829	-0.677561998	6.071608543
2.826340914	-0.720759153	1.795692444
2.878544331	-0.747789502	1.801874161
2.824631691	-0.759621739	1.796815872
2.74857831	-0.473416805	1.759017944
2.720859528	-0.422654152	1.739070892
2.933883905	-1.107005596	1.773256302
2.952325821	-1.057511091	1.773324966
1.95531261	-0.46315527	5.687712669
2.6701684	-0.627132654	1.724582672
2.733757019	-0.68421185	1.757791519
2.784226894	-0.938226461	1.799659729
2.807363749	-0.970557928	1.805398941
2.039792299	-0.655280232	6.050115585
2.836426497	-0.952002764	1.808742523
2.830948114	-0.901599407	1.804935455
2.885879517	-0.9480474	1.801336288
1.94851315	-0.483424902	5.662871361
2.670892954	-0.445142746	1.725637436
2.074352503	-0.667301536	6.026524544
1.920575619	-0.466408014	5.66442585
2.286458969	-0.302643299	3.881607056
2.284013033	-0.307961702	3.915901184
2.115662098	-0.419407129	5.644781113
1.900053978	-0.392632484	5.031912804
1.879430532	-0.409811974	5.008275032
1.872249722	-0.4019835	5.02774334
2.505049706	-0.382873297	1.641094208
2.606001616	-0.42957902	1.699012756
2.034761906	-0.503290176	5.818339348
2.010022402	-0.429599524	5.939491272
1.990089536	-0.443507195	5.939287186
2.638320208	-0.390480757	1.651094437
2.031861544	-0.451193571	5.844050407
2.053177357	-0.416512728	5.831687927
2.541703224	-0.384479046	1.649139404
1.959066272	-0.294108152	4.935592651
2.005062103	-0.255901814	4.934839249
1.991839051	-0.238561153	4.980835915
2.646316767	-0.39225316	1.604459763
1.919956326	-0.357074976	4.89846611
1.900960088	-0.372246027	4.900092125
2.037329435	-0.564034462	5.844667435
2.57283783	-0.399724245	1.676258087
2.56333971	-0.42117548	1.679349899
2.528802872	-0.409703493	1.660852432
2.137429953	-0.398988485	5.884262085
2.154521942	-0.432924032	5.893396378
2.031481028	-0.47340107	5.762842178
2.022610188	-0.448361874	5.760766983
2.037044764	-0.457844973	5.797007561
1.9548316	-0.540933371	5.908815384
1.918836594	-0.540631056	5.941945076
2.520175934	-0.374058723	1.608097076
2.58534956	-0.383310318	1.564601898
2.587611914	-0.385530472	1.644510269
2.393275738	-0.442359209	5.817228317
2.026029825	-0.271279812	4.911460876
2.047371864	-0.289755106	4.906676292
2.318455935	-0.271691799	3.910474777
2.345796585	-0.239326715	3.911808014
2.33362937	-0.247005939	3.892770767
1.84893477	-0.493212223	5.617424011
1.857091188	-0.581292152	5.995236397
2.728793144	-0.743076563	1.765312195
3.236041069	-1.057760119	1.657016754
3.153392076	-1.073342919	1.68875885
2.258034945	-0.190339804	3.96942997
3.428231001	-1.078548193	1.576860428
3.452658415	-1.022623777	1.553419113
3.44586277	-1.082685232	1.556648254
3.000797272	-1.044474721	1.756416321
3.030252457	-1.125885844	1.726140976
2.986423492	-1.108474374	1.749557495
3.026404142	-1.090178013	1.734968185
2.109877348	-0.577315569	5.979846001
3.328609943	-1.448663592	1.597742081
3.326408148	-1.366627932	1.605258942
2.2662673	-0.605837941	5.811331749
3.280507803	-1.668452263	1.594776154
1.85929358	-0.639736176	5.980507851
3.372333288	-1.605204582	1.532171249
1.968890309	-0.657075405	5.922273636
1.982876182	-0.77788496	6.013935089
3.299918652	-1.49978888	1.604465485
3.254546165	-1.429194331	1.629758835
3.171471357	-1.378483534	1.663209915
3.178692102	-1.480556488	1.654764175
1.931754827	-0.422721624	5.687431335
3.257326841	-1.615523577	1.607158661
1.988093019	-0.442389965	5.72154808
2.022988796	-0.409751892	5.75513649
2.012608051	-0.434453726	5.905145645
1.994468808	-0.479909897	5.884884834
2.02295661	-0.44168973	5.87274456
3.218070745	-1.62254715	1.624362946
3.238899708	-1.646471262	1.613710403
3.16812396	-1.58061111	1.650093079
3.232679129	-1.583753824	1.621967316
3.237251759	-1.527087092	1.627748489
3.294055462	-1.564080596	1.596237183
3.061848402	-1.425423622	1.706066132
3.100361586	-1.357648611	1.691625595
1.928639889	-0.503615141	5.955070496
1.968724728	-0.464050293	5.939490318
3.21862483	-1.682188749	1.622369766
3.187520981	-1.744957685	1.633075714
2.213158846	-0.563977957	5.916704178
2.25476408	-0.275723696	3.962310791
3.117794991	-1.691686869	1.662027359
3.023336649	-1.655951023	1.704273224
2.271826029	-0.300124884	3.944761276
2.304332972	-0.245791912	3.959928513
2.307850122	-0.269214153	3.93989563
2.236774206	-0.588825464	5.904369354
2.250173092	-0.555177212	5.886116028
2.367364168	-0.363529682	5.819975853
2.413684368	-0.414364576	5.814225197
2.368721008	-0.419276953	5.822148323
2.084352016	-0.379060745	5.801725388
1.982756257	-0.627333403	6.073200226
1.948124766	-0.653761506	6.098179817
1.926137805	-0.589199781	6.084572792
2.252198935	-0.44627285	5.849536896
4.019845486	-2.876594782	1.634288788
4.050994396	-2.847101688	1.642410278
4.059203148	-2.881968975	1.646209717
4.001983166	-2.81517911	1.630146027
2.213401318	-0.5222013	5.898222923
2.216897726	-0.47479248	5.876972198
1.950863838	-0.305423737	4.668730736
4.104120731	-2.805776358	1.542715073
2.10219717	-0.700934052	5.920028687
2.344271183	-0.441121817	5.824227333
2.063884497	-0.627619386	6.025864601
3.733857155	-2.714164257	1.622911453
2.338121414	-0.33439517	5.668178558
3.842044353	-2.789752483	1.625387192
2.094118834	-0.348787785	5.785301208
2.316446543	-0.555557013	5.825843811
2.274067163	-0.584765673	5.859147072
2.286328077	-0.550817013	5.858839035
3.713172436	-2.680720329	1.586492538
2.042939663	-0.422430754	5.789570808
2.055017948	-0.398136616	5.782161713
2.065788507	-0.402097702	5.808750153
2.269418955	-0.488244057	5.855821609
2.259164095	-0.5209198	5.87169075
2.44916749	-0.381958485	5.74195385
2.07085681	-0.543293953	5.793045044
3.836525202	-2.77611208	1.629072189
3.854152203	-2.744475365	1.618047714
2.010481834	-0.647474289	5.899755478
1.947447896	-0.335946321	4.741219521
1.991781354	-0.336936235	4.726857185
3.811494112	-2.68841958	1.559530258
3.825428963	-2.716899633	1.599271774
2.305465937	-0.460725307	5.834209442
2.350126266	-0.478389502	5.817060471
1.995528698	-0.300951242	4.697813988
1.8121593	-0.672403455	5.99948597
4.044656277	-2.818372726	1.620948792
4.066898823	-2.806359053	1.590976715
2.065556526	-0.391521931	5.869887352
2.326123238	-0.446416855	5.694461823
2.365240574	-0.476649046	5.726902962
2.390977859	-0.385978937	5.703477859
1.950727463	-0.314330339	4.717715263
1.964728594	-0.299609423	4.694716454
1.968411565	-0.313898802	4.718562126
2.24706769	-0.622214675	5.829527855
2.037827492	-0.284528732	5.75717926
2.27940917	-0.412644386	5.670787811
1.997258544	-0.272405863	4.663609505
2.013722658	-0.236741781	4.639346123
2.247775793	-0.335348368	5.653333664
2.201029778	-0.414840698	5.661727905
1.848980427	-0.80971086	6.188300133
3.864567518	-2.96126461	1.679508209
1.915843129	-0.844033003	6.133049011
1.852351189	-0.85827601	6.183673859
1.89098978	-0.834008217	6.167740822
1.879438877	-0.866845131	6.157444954
1.912828803	-0.494359255	5.52281189
2.228948593	-0.609390855	5.808997154
2.366325855	-0.504883051	5.791463852
2.34317112	-0.54385066	5.792739868
2.313123226	-0.527682066	5.736515999
2.260979414	-0.572675705	5.768855095
2.305495977	-0.57392025	5.797761917
1.933472157	-0.827506781	6.070886612
1.984265327	-0.368614912	5.566336632
2.041651487	-0.751064181	6.012495995
2.043939114	-0.191601038	5.783099174
1.853735924	-0.712433577	5.983265877
1.87814343	-0.767395854	5.994572639
1.974326849	-0.257002115	4.591769218
2.002529144	-0.219761848	4.616297722
1.973817348	-0.275202274	4.628138542
2.027115345	-0.752450347	6.027322769
2.338824749	-0.501753807	5.81997776
2.340564013	-0.529756308	5.812620163
2.306553841	-0.519388199	5.841594696
2.089812994	-0.607673883	6.002527237
2.258706331	-0.387801647	5.833622932
2.318384886	-0.377916098	5.824970245
2.307003021	-0.415103912	5.828871727
1.85214591	-0.875790238	6.170394897
2.257423162	-0.334841013	3.916994095
2.234552622	-0.339744568	3.936418533
2.022581339	-0.713102698	6.062155724
1.891773701	-0.866997361	6.12432003
2.09422636	-0.648412943	6.005776405
2.144557714	-0.573796272	5.957722664
2.174044847	-0.543337107	5.929132462
2.063797951	-0.448944807	4.544392586
2.061061859	-0.678223491	5.90099144
2.160583258	-0.676664948	5.925034523
2.252505064	-0.325809479	3.865814209
2.03929472	-0.727671504	6.037275314
2.205435514	-0.412219048	5.857168198
2.189679146	-0.388474703	5.852971077
2.166580915	-0.388142824	5.861946106
2.199705124	-0.372817278	5.842061043
2.20246172	-0.368368387	3.948102951
2.163115263	-0.348143101	5.830483437
2.021779776	-0.530986786	5.386933327
1.816005826	-0.619158149	6.014949799
2.359724998	-0.203730583	3.938976288
4.069745064	-2.946652412	1.649248123
4.030845642	-2.900477171	1.637786865
1.858783484	-0.540266752	6.026712418
1.891080022	-0.541917801	5.977287292
2.127078772	-0.618103623	5.980033875
1.916584969	-0.846458435	6.094549179
1.866587758	-0.861871958	6.091083527
2.238512516	-0.230803728	5.821289063
2.08620882	-0.580615997	5.816923141
2.069802999	-0.622590899	5.85946846
1.857079148	-0.805853963	6.019550323
2.056689739	-0.693968177	6.037545204
1.874797225	-0.490510464	5.623283386
1.865660667	-0.465494633	5.641652107
1.90334177	-0.482092142	5.642084122
1.861938953	-0.526128531	5.57160759
2.042809248	-0.392459154	5.306526184
2.076672316	-0.422981739	5.311188698
3.770160913	-2.752007484	1.628339767
3.76509881	-2.734721422	1.624849319
3.774039984	-2.70414567	1.596633911
3.799862146	-2.74802947	1.623699188
2.137106895	-0.387470484	4.017525673
2.149997473	-0.481119871	4.609055519
2.14305234	-0.453593731	4.559445381
2.10612607	-0.487194061	4.60035038
1.913614869	-0.487065554	5.491734505
3.791104555	-3.001503706	1.686872482
3.732255459	-2.962132215	1.683122635
3.808664322	-2.919497013	1.674982071
2.301398754	-0.23833251	5.650901794
1.997442126	-0.49171257	5.683292389
1.98645997	-0.480146646	5.701260567
2.115269423	-0.35134697	4.0190382
3.921283722	-2.8670578	1.647306442
2.21361208	-0.594703555	5.931302071
3.741784573	-2.745550632	1.633983612
2.161659241	-0.491422892	5.914635658
2.124346018	-0.531171322	5.952719688
2.088865995	-0.468053341	5.944859505
3.839088678	-2.801188707	1.632616043
3.836781979	-2.844080448	1.652109146
2.079674006	-0.387378216	5.835237503
2.118181705	-0.358285904	5.819065094
2.110516787	-0.366760731	5.842782021
2.100383997	-0.372228146	5.831035614
2.117654085	-0.212515116	3.971131325
3.885210991	-2.821714163	1.638805389
2.195572853	-0.647347093	5.874576569
2.161769629	-0.672266483	5.908812523
3.900702715	-2.753995419	1.616376877
3.863245487	-2.793190241	1.630508423
3.874833584	-2.772019625	1.631620407
2.074097395	-0.401647568	5.907709122
2.093265295	-0.375209332	5.859664917
2.12230444	-0.375969172	5.864600182
2.202000141	-0.619407415	5.937585831
2.178442478	-0.3080616	5.81379509
2.207341194	-0.2773211	5.818196297
2.213712692	-0.330825567	5.825778961
3.76478529	-2.764424562	1.635030746
3.708548307	-2.770880938	1.650377274
3.789912224	-2.790946007	1.641778946
3.742990732	-2.849975109	1.666074753
3.923022985	-2.737050772	1.576877594
3.867180347	-2.713204622	1.571767807
1.813298225	-0.479599953	5.622250557
2.094279289	-0.718177199	5.950637817
2.064155817	-0.738919854	5.975859642
2.007158756	-0.766874671	6.022190094
2.036729097	-0.75655365	6.002728462
2.132769585	-0.689091325	5.938961029
1.960938215	-0.414569139	5.543678284
3.655208349	-2.68569541	1.605792999
2.097345114	-0.286797285	4.000805855
2.104533434	-0.255092621	3.98637867
2.004879951	-0.323844433	5.131214142
3.560612202	-2.673997879	1.634214401
3.606435776	-2.671171904	1.607303619
2.052303076	-0.332987547	5.217446327
2.045032024	-0.295340538	5.155696869
1.998648882	-0.28464818	5.138957024
2.04534173	-0.265794277	5.168032646
2.156965494	-0.186732054	5.190485954
1.993341923	-0.300238132	5.735858917
1.937808275	-0.312890768	5.70894146
2.066320419	-0.731811881	5.952693939
2.035167217	-0.724065542	5.943501472
2.021827936	-0.75565362	5.982646942
2.017736197	-0.488945246	5.376316071
1.977221847	-0.501674891	5.40542984
1.868079066	-0.420823336	5.455375671
1.981836557	-0.370327473	5.722363472
2.028238535	-0.327460766	5.746251106
2.049918652	-0.366548538	5.762459755
1.894145012	-0.434546471	5.419922829
2.119035006	-0.313656807	5.638491631
2.00799346	-0.244046926	5.757343292
3.627544641	-2.616984129	1.512598038
3.664672375	-2.644478321	1.544986725
3.619090557	-2.64393878	1.559604645
3.893352032	-2.914218426	1.666193008
3.989069939	-2.961471796	1.663274765
3.940444708	-2.906358242	1.656038284
3.985167742	-2.907473564	1.645944595
4.093719959	-2.842212677	1.637151718
3.954740524	-2.775351763	1.612192154
3.94167304	-2.832146168	1.642385483
3.912372589	-2.79398036	1.635818481
3.958564758	-2.807979107	1.63933754
3.830630064	-3.044634342	1.689189911
3.830081224	-2.983373404	1.683534622
2.220623255	-0.464309931	5.068142891
4.039573193	-2.777203798	1.535224915
4.012822628	-2.787894249	1.591352463
4.044396877	-3.065707684	1.679460526
3.978988647	-3.08404088	1.691692352
2.12911725	-0.224754095	4.938118935
2.073508739	-0.24657917	4.926467896
2.090827703	-0.281521559	4.92531395
1.936957836	-0.460422039	5.413293839
2.047021627	-0.738044739	6.01748085
2.067654848	-0.714105368	6.00981617
2.05995822	-0.737110019	5.998070717
1.963548899	-0.268777609	5.732815742
1.960651636	-0.236881733	5.741055489
1.987056851	-0.203021288	5.75333786
2.092634916	-0.707820535	5.976398468
2.088635445	-0.683835626	6.004070282
2.123301744	-0.664520383	5.974266052
2.027537823	-0.385447502	4.72522068
2.22524333	-0.637233853	5.865766525
2.256052494	-0.617639065	5.844431877
2.222771645	-0.632536888	5.843730927
2.433724642	-0.440097809	5.797667503
2.467342138	-0.408273935	5.790759087
2.45026803	-0.420710087	5.798514366
2.461308479	-0.410335064	5.803295135
2.397019625	-0.459270954	5.806660652
2.017127037	-0.394086599	4.958194733
2.032732725	-0.408203363	4.997771263
2.220867395	-0.613018394	5.922302246
2.231751442	-0.622876167	5.887818336
2.20161891	-0.640754461	5.915387154
2.215286255	-0.531478643	5.725294113
2.259677649	-0.487180471	5.697833061
2.16652298	-0.476642609	5.680883408
1.943362236	-0.381429911	5.699663162
1.935087204	-0.357260704	5.698261261
2.398210526	-0.473838806	5.7852211
2.419594288	-0.455997705	5.790680885
2.128643036	-0.604184389	5.816965103
2.133242607	-0.655666232	5.869314194
2.182049751	-0.623983741	5.828518867
2.238910913	-0.548635483	5.155207634
2.256668329	-0.518346071	5.12076664
2.416700602	-0.461352825	5.768720627
2.432286263	-0.448951721	5.777013779
2.418979645	-0.440212011	5.749635696
2.443354607	-0.436391592	5.780282974
2.453751326	-0.416080475	5.771776199
2.106855154	-0.616371512	5.25519371
2.130677223	-0.540071726	5.156558037
2.190986633	-0.54046917	5.146782875
1.965057135	-0.200675726	5.73476696
1.935495734	-0.225236416	5.723740578
1.923821807	-0.262154102	5.716830254
2.042774916	-0.567651033	5.181853294
2.161572218	-0.272576332	5.805966377
1.884284139	-0.259396315	5.690193176
1.98679173	-0.412050247	5.17936039
2.04146266	-0.520598173	5.135492325
2.08490181	-0.491189241	5.099608421
2.074602604	-0.547916889	5.163298607
2.132181168	-0.240747452	5.801979065
1.892339945	-0.460254669	5.346380234
2.072161198	-0.314702511	5.768571854
1.926864147	-0.503249645	5.452409744
1.90784061	-0.454634666	5.442817688
1.911713719	-0.459441662	5.477046967
2.12814784	-0.310628653	5.796936989
2.082325459	-0.252860785	5.783603668
2.128455877	-0.270430803	5.795711517
2.162740946	-0.491765976	5.091988564
1.939152122	-0.44548893	5.316432953
1.976884007	-0.402761459	5.014742851
2.012187719	-0.411484957	5.029122353
2.027598381	-0.168556929	5.762574196
2.018190861	-0.496911526	5.129437447
2.012678146	-0.550656796	5.177560806
1.995491385	-0.185104847	5.733045578
2.007799864	-0.195167542	5.692809105
2.111985207	-0.429638624	5.02982235
2.16734767	-0.436444044	5.040813446
2.199059963	-0.405302525	5.02569294
2.14848423	-0.392899752	5.005050659
2.117651701	-0.299845219	3.997056007
1.977452755	-0.43006444	5.224919319
1.881281495	-0.295157909	5.685889244
1.845087647	-0.289178371	5.662547112
1.86177969	-0.2738626	5.646925926
1.815984845	-0.302092791	5.618501663
1.841379523	-0.314235926	5.588358879
1.976687431	-0.247539759	5.63611412
1.856718421	-0.442563295	5.383592606
1.909205675	-0.311061144	5.581830025
1.921236277	-0.27332449	5.617968559
1.99539566	-0.496752977	5.16342926
1.97905314	-0.441067934	5.196182251
1.987036228	-0.444297314	5.162244797
2.041072369	-0.457749605	5.351555824
1.886048436	-0.349278927	5.675246239
1.916718364	-0.380525589	5.686663628
1.874000669	-0.405008793	5.662911415
2.07923007	-0.594845772	5.220359802
2.088380575	-0.626754045	5.258666992
2.014797449	-0.495097399	5.711829185
2.029450655	-0.499063492	5.72350502
2.054380894	-0.504974842	5.712138176
1.881293297	-0.433971643	5.392045021
1.907504201	-0.236408949	5.688311577
1.94337368	-0.231977463	5.663992882
1.954956532	-0.208079815	5.708260536
1.87268734	-0.495144844	5.340579987
1.833385587	-0.464406013	5.373409271
1.883166671	-0.353748798	4.425742149
2.017836094	-0.391379118	5.309642792
1.994098067	-0.406565428	5.329030991
1.945364356	-0.292870998	5.594071388
1.974075079	-0.418232441	5.27364254
1.99904263	-0.391990423	5.286142349
2.111036301	-0.62904048	5.342167854
2.079150438	-0.632114172	5.365872383
2.043826818	-0.632626057	5.389095306
2.064341068	-0.571808577	5.371899605
2.672508478	-0.901745558	1.760730743
2.155349493	-0.554894924	5.305182457
2.142820835	-0.607900977	5.30523777
2.116362333	-0.587774277	5.339483261
1.856381536	-0.350661516	4.419163704
1.871015429	-0.343982458	4.423197746
1.859495759	-0.362835646	4.4025774
1.918688178	-0.478444099	5.314400673
1.969852567	-0.421594858	5.356092453
1.952019572	-0.435459614	5.384151459
2.011721134	-0.420589685	5.345454216
1.988008976	-0.456798792	5.38122654
1.979463339	-0.281673431	5.607849121
2.020749331	-0.323469639	5.59965992
2.640389681	-0.697380424	1.72366333
1.913524508	-0.498410225	5.59287262
1.909064293	-0.49326539	5.624740601
2.209954262	-0.308033466	3.963413239
2.182508469	-0.312378168	3.974318504
2.181289911	-0.360800028	3.981049538
2.153125048	-0.329193354	3.991755486
2.665722609	-0.849533439	1.754861832
1.890304208	-0.302052021	4.474219322
1.868252158	-0.296008825	4.468586922
2.602763414	-0.851748228	1.7292099
1.972255349	-0.205155611	4.375786781
2.646085739	-0.961568713	1.752893448
2.731948614	-0.805664539	1.774425507
2.751868963	-0.895376086	1.788032532
2.723180532	-0.858582735	1.776796341
2.792939663	-0.844827175	1.795450211
